id_annonce,type_surface,disponibilite,ville,quartier,departement,region,typologie,residence,surface_m2,salles_de_bain,balcons,dpe,prix_eur,prix_m2_eur
V01424,Surface Carrez,Libre immediatement,Paris,Vaugirard,75,Ile-de-France,T3,Esprit Saint-Martin,47.1,2.0,0.0,D,427000.0,9066.0
V06049,Surface utile,Libre immediatement,Paris,Bercy,75,Ile-de-France,T2,Villa Latitude,44.5,1.0,1.0,B,381000.0,8562.0
V13272,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T4,Les Jardins Cristal,78.2,3.0,0.0,C,763000.0,9757.0
V06077,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,,59.3,2.0,0.0,G,390000.0,6577.0
V01824,Surface Carrez,mai-2028,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T2,Esprit Belvedere,30.6,1.0,2.0,B,469000.0,15327.0
V01489,Surface utile,Libre immediatement,Vincennes,Domaine du Bois,94,Ile-de-France,Maison 6 pieces,Residence Latitude,220.8,4.0,0.0,D,1197000.0,5421.0
V02090,Surface Carrez,sept-2027,Vitry-sur-Seine,Centre-Ville,94,Ile-de-France,T3,Le Hameau Opale,85.2,1.0,2.0,A,354000.0,4155.0
V05078,Surface Carrez,Libre immediatement,Saint-Germain-en-Laye,Centre-Ville,78,Ile-de-France,T2,,36.4,1.0,2.0,C,314000.0,8626.0
V05657,Surface Carrez,sept-2028,Paris,Gobelins,75,Ile-de-France,T2,Les Allees Cristal,51.4,1.0,2.0,B,551000.0,10720.0
V11940,Surface utile,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T3,,54.8,2.0,0.0,D,469000.0,8558.0
V07424,Surface Carrez,Libre immediatement,Paris,La Muette,75,Ile-de-France,T3,Les Terrasses Bellevue,63,2.0,1.0,D,810000.0,12857.0
V13584,Surface utile,Libre immediatement,Argenteuil,Val d'Argent,95,Ile-de-France,T4,Villa des Lilas,92.6,3.0,2.0,G,202000.0,2181.0
V08923,Surface habitable,Libre immediatement,Levallois-Perret,Eiffel,92,Ile-de-France,T3,,73.1,1.0,0.0,E,502000.0,6867.0
V00850,Surface Carrez,Libre immediatement,Issy-les-Moulineaux,Les Epinettes,92,Ile-de-France,T3,Le Hameau Horizon,56.3,1.0,1.0,E,413000.0,7336.0
V10355,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Billancourt,92,Ile-de-France,T4,,107.4,3.0,0.0,C,798000.0,7430.0
V00234,Surface utile,Libre immediatement,Vincennes,Bois de Vincennes,94,Ile-de-France,T3,,54.4,1.0,1.0,C,346000.0,6360.0
V04012,Surface utile,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T3,Esprit Concorde,79.9,2.0,1.0,G,342000.0,4280.0
V10266,Surface Carrez,Libre immediatement,Montrouge,Portes de Montrouge,92,Ile-de-France,T5,,113.6,3.0,0.0,C,670000.0,5898.0
V05378,Surface habitable,Libre immediatement,Boulogne-Billancourt,Centre-Ville,92,Ile-de-France,T2,,61.5,1.0,0.0,D,450000.0,7317.0
V12141,Surface habitable,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T3,Residence d'Argent,76.9,2.0,0.0,A,808000.0,10507.0
V08113,Surface utile,janv-2028,Vitry-sur-Seine,Port-a-l'Anglais,94,Ile-de-France,T1,Le Parc Belvedere,20.2,1.0,1.0,B,106000.0,5248.0
V14497,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T3,Carre d'Argent,52.8,1.0,1.0,C,412000.0,7803.0
V00282,Surface Carrez,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T1,,26.8,1.0,1.0,E,227000.0,8470.0
V00951,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T2,,32.9,1.0,1.0,G,214000.0,6505.0
V01494,Surface Carrez,mars-2026,Evry-Courcouronnes,Centre-Ville,91,Ile-de-France,T5,Les Terrasses Riviera,157.6,1.0,1.0,B,570000.0,3617.0
V09109,Surface Carrez,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T2,,45.8,1.0,1.0,C,367000.0,8013.0
V14405,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T2,,31.5,1.0,2.0,F,282000.0,8952.0
V09230,Surface utile,Libre immediatement,Ivry-sur-Seine,Centre-Ville,94,Ile-de-France,T2,Residence du Lac,35,1.0,0.0,D,156000.0,4457.0
V07225,Surface Carrez,Libre immediatement,Versailles,Montreuil,78,Ile-de-France,T2,Villa Beausejour,45.5,1.0,2.0,D,207000.0,4549.0
V06732,Surface Carrez,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T2,,33,1.0,1.0,C,238000.0,7212.0
V00306,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T3,,67.3,2.0,2.0,D,621000.0,9227.0
V12208,Surface habitable,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T5,Residence des Chenes,139.9,3.0,1.0,E,1120000.0,8006.0
V05509,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,,90.9,2.0,2.0,D,686000.0,7547.0
V09050,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T2,Le Hameau Belvedere,31.5,1.0,0.0,C,233000.0,7397.0
V02077,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T3,,72.3,2.0,1.0,B,1066000.0,14744.0
V08316,Surface habitable,Libre immediatement,Saint-Germain-en-Laye,Centre-Ville,78,Ile-de-France,T4,Esprit des Acacias,94.2,3.0,1.0,E,547000.0,5807.0
V12108,Surface Carrez,janv-2026,Boulogne-Billancourt,Point du Jour,92,Ile-de-France,T3,Le Parc du Lac,47.6,2.0,1.0,A,452000.0,9496.0
V14281,Surface utile,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,Residence des Chenes,60.1,2.0,0.0,D,450000.0,7488.0
V08170,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T3,,"53,6",2.0,0.0,E,395000.0,7369.0
V04227,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T4,,114.8,3.0,1.0,E,779000.0,6786.0
V00939,Surface habitable,juin-2027,Mantes-la-Jolie,Gassicourt,78,Ile-de-France,T3,Les Terrasses des Acacias,70 - 85,2.0,,A,256000.0,
V13110,Surface habitable,Libre immediatement,Trappes,Sand-Pergaud-Verlaine,78,Ile-de-France,T1,,25.6,1.0,1.0,D,63000.0,2461.0
V08051,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T1,,24.9,1.0,1.0,D,367000.0,14739.0
V11969,Surface au sol,Libre immediatement,Bobigny,Pont de Bondy,93,Ile-de-France,Maison 7 pieces,Le Hameau Bellevue,143.6,4.0,0.0,E,379000.0,2639.0
V08955,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T4,Les Terrasses Beausejour,76.3,3.0,2.0,D,989000.0,12962.0
V01499,Surface Carrez,Libre immediatement,Versailles,Chantiers,78,Ile-de-France,T5,Les Terrasses du Lac,91.9,1.0,1.0,A,627000.0,6823.0
V05742,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T2,Esprit Opale,47.5,1.0,0.0,D,361000.0,7600.0
V01647,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T4,Les Allees des Acacias,58.1,2.0,0.0,B,518000.0,8916.0
V14835,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T6,Cour Riviera,115 - 121,3.0,0.0,E,1423000.0,
V02490,Surface Carrez,Libre immediatement,Cergy,Cergy-Prefecture,95,Ile-de-France,T4,Le Hameau des Acacias,73.5,2.0,1.0,D,169000.0,2299.0
V09576,Surface utile,Libre immediatement,Vincennes,Domaine du Bois,94,Ile-de-France,T1,Carre Opale,18.7,1.0,1.0,D,132000.0,7059.0
V07639,Surface utile,Libre immediatement,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T1,Residence Horizon,19.1,1.0,1.0,B,175000.0,9162.0
V07967,Surface utile,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,,62.5,1.0,0.0,D,552000.0,8832.0
V00249,Surface au sol,Libre immediatement,Paris,Batignolles,75,Ile-de-France,Maison 4 pieces,,84,3.0,0.0,E,728000.0,8667.0
V08567,Surface habitable,fevr-2026,Mantes-la-Jolie,Centre-Ville,78,Ile-de-France,T2,Les Jardins Voltaire,54,1.0,1.0,B,160000.0,2963.0
V14269,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T2,Villa du Lac,43.6,1.0,2.0,B,366000.0,8394.0
V04852,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T3,,79.8,2.0,1.0,D,1019000.0,12769.0
V10189,Surface utile,Libre immediatement,Paris,La Muette,75,Ile-de-France,T2,Le Hameau Belvedere,35.8,1.0,0.0,E,494000.0,13799.0
V08127,Surface utile,Libre immediatement,Bobigny,Centre-ville,93,Ile-de-France,T3,Esprit Belvedere,86.2,2.0,1.0,D,297000.0,3445.0
V04899,Surface Carrez,Libre immediatement,Creteil,Centre Ancien,94,Ile-de-France,T2,,39.8,1.0,2.0,F,129000.0,3241.0
V10580,Surface Carrez,Libre immediatement,Vitry-sur-Seine,Centre-Ville,94,Ile-de-France,T2,Esprit Verte,40.9,1.0,2.0,E,98000.0,2396.0
V12367,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T3,Le Clos Opale,80,2.0,0.0,B,1029000.0,12862.0
V12979,Surface habitable,Libre immediatement,Montreuil,Bel-Air,93,Ile-de-France,T4,,86.1,1.0,0.0,C,348000.0,4042.0
V14670,Surface habitable,Libre immediatement,Montrouge,Ferry-Jaures,92,Ile-de-France,T2,Les Allees du Lac,50.2,1.0,2.0,E,428000.0,8526.0
V07336,Surface Carrez,Libre immediatement,Cergy,Axe Majeur,95,Ile-de-France,T3,,81.4,2.0,0.0,C,252000.0,3096.0
V08908,Surface habitable,Libre immediatement,Vitry-sur-Seine,Ardoines,94,Ile-de-France,T2,Les Jardins du Parc,25.2,1.0,0.0,E,75000.0,2976.0
V13754,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T1,,35.9,1.0,0.0,B,246000.0,6852.0
V11109,Surface habitable,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T4,Les Allees du Parc,70,2.0,0.0,C,971000.0,13871.0
V02264,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T4,Les Allees Symphonie,77.8,3.0,1.0,B,660000.0,8483.0
V01913,Surface habitable,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,,54.1,2.0,2.0,D,425000.0,7856.0
V07977,Surface Carrez,Libre immediatement,Saint-Germain-en-Laye,Centre-Ville,78,Ile-de-France,T3,,79.7,2.0,0.0,C,428000.0,5370.0
V09761,Surface Carrez,Libre immediatement,Bobigny,Etoile,93,Ile-de-France,T3,Le Hameau Symphonie,66.2,2.0,0.0,E,264000.0,3988.0
V02931,Surface Carrez,juin-2027,Paris,Gobelins,75,Ile-de-France,T5,Villa Saint-Martin,124.6,3.0,1.0,C,1283000.0,10297.0
V04331,Surface Carrez,Libre immediatement,Ivry-sur-Seine,Monmousseau,94,Ile-de-France,T3,Esprit du Parc,56.8,2.0,0.0,G,151000.0,2658.0
V09248,Surface Carrez,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T2,Le Parc Montaigne,46.4,1.0,1.0,E,319000.0,6875.0
V02571,Surface Carrez,mars-2026,Paris,Le Marais,75,Ile-de-France,T5,Villa Horizon,123.2,1.0,1.0,C,2140000.0,17370.0
V02686,Surface habitable,Libre immediatement,Meaux,Centre-Ville,77,Ile-de-France,T2,,39.5,1.0,2.0,C,100000.0,2532.0
V08249,Surface Carrez,Libre immediatement,Montreuil,Bel-Air,93,Ile-de-France,T4,Carre Bellevue,99.7,1.0,1.0,D,424000.0,4253.0
V04410,Surface utile,Libre immediatement,Saint-Germain-en-Laye,Centre-Ville,78,Ile-de-France,T3,,81.5,1.0,0.0,C,717000.0,8798.0
V05757,Surface habitable,Libre immediatement,Montreuil,Ruffins,93,Ile-de-France,T4,Villa Montaigne,78.5,2.0,2.0,G,267000.0,3401.0
V10150,Surface Carrez,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T1,Le Parc des Acacias,20.9,1.0,1.0,B,150000.0,7177.0
V00336,Surface utile,Libre immediatement,Paris,Bercy,75,Ile-de-France,T4,Cour Belvedere,85.6,3.0,0.0,D,636000.0,7430.0
V12211,Surface habitable,Libre immediatement,Issy-les-Moulineaux,Corentin Celton,92,Ile-de-France,T2,,32.9,1.0,0.0,E,196000.0,5957.0
V00668,Surface utile,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T3,,56.1,2.0,0.0,E,748000.0,13333.0
V08085,Surface habitable,fevr-2027,Paris,Batignolles,75,Ile-de-France,T3,Cour des Lilas,79.6,1.0,0.0,A,834000.0,10477.0
V14037,Surface Carrez,janv-2027,Paris,Vaugirard,75,Ile-de-France,T2,Residence Voltaire,39.4,1.0,1.0,A,456000.0,11574.0
V03929,Surface habitable,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T2,Le Hameau Riviera,37.2,1.0,1.0,D,293000.0,7876.0
V14943,Surface Carrez,Libre immediatement,Trappes,Village,78,Ile-de-France,T2,Villa Latitude,52.2,1.0,0.0,,173000.0,3314.0
V10887,Surface Carrez,janv-2029,Paris,Montmartre,75,Ile-de-France,T3,Cour des Acacias,71.4,2.0,,A,785000.0,10994.0
V12721,Surface Carrez,Libre immediatement,Vincennes,Bois de Vincennes,94,Ile-de-France,T3,Le Hameau des Lilas,79,2.0,1.0,D,623000.0,7886.0
V08272,Surface Carrez,Libre immediatement,Ivry-sur-Seine,Ivry-Port,94,Ile-de-France,T4,,103.6,1.0,0.0,E,459000.0,4431.0
V12598,Surface habitable,juin-2028,Trappes,Les Merisiers,78,Ile-de-France,T6,Les Jardins des Acacias,127.3,3.0,3.0,A,361000.0,2836.0
V12931,Surface Carrez,Libre immediatement,Meaux,Centre-Ville,77,Ile-de-France,T5,Le Hameau Saint-Martin,97.6,2.0,1.0,B,245000.0,2510.0
V11102,Surface habitable,Libre immediatement,Argenteuil,Val d'Argent,95,Ile-de-France,T3,,80.8,2.0,1.0,D,235000.0,2908.0
V11234,Surface Carrez,juil-2028,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T2,Les Terrasses des Acacias,46.3,1.0,0.0,A,683000.0,14752.0
V04395,Surface Carrez,Libre immediatement,Vitry-sur-Seine,Port-a-l'Anglais,94,Ile-de-France,T1,,31.7,1.0,1.0,E,113000.0,3565.0
V03787,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T3,,56.5,2.0,1.0,D,504000.0,8920.0
V08234,Surface Carrez,Libre immediatement,Meaux,Beauval,77,Ile-de-France,T5,Cour des Acacias,97.7,3.0,0.0,C,144000.0,1474.0
V10140,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T4,Les Terrasses Beausejour,69.3,2.0,0.0,D,776000.0,11198.0
V13554,Surface Carrez,Libre immediatement,Issy-les-Moulineaux,Val de Seine,92,Ile-de-France,T3,Esprit du Lac,76.1,,2.0,D,514000.0,6754.0
V08372,Surface habitable,Libre immediatement,Ivry-sur-Seine,Monmousseau,94,Ile-de-France,Maison 6 pieces,Le Clos Symphonie,138.2,4.0,0.0,F,403000.0,2916.0
V14345,Surface Carrez,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T1,Les Allees Concorde,30.8,1.0,1.0,G,153000.0,4968.0
V13016,Surface habitable,aout-2027,Paris,Vaugirard,75,Ile-de-France,T4,Les Jardins des Acacias,92.6,2.0,3.0,B,1191000.0,12862.0
V10554,Surface habitable,Libre immediatement,Paris,Gobelins,75,Ile-de-France,T3,Residence Latitude,47.1,2.0,0.0,E,396000.0,8408.0
V13294,Surface habitable,Libre immediatement,Ivry-sur-Seine,Petit-Ivry,94,Ile-de-France,T2,Les Terrasses des Lilas,36.4,1.0,2.0,E,135000.0,3709.0
V13603,Surface Carrez,Libre immediatement,Vitry-sur-Seine,Port-a-l'Anglais,94,Ile-de-France,T6,,157.7,3.0,1.0,F,626000.0,3970.0
V13826,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T5,,83.7,2.0,2.0,D,881000.0,10526.0
V05890,Surface Carrez,Libre immediatement,Vitry-sur-Seine,Centre-Ville,94,Ile-de-France,T3,Le Hameau Bellevue,81.2,1.0,0.0,D,364000.0,4483.0
V03228,Surface Carrez,Libre immediatement,Paris,Le Marais,75,Ile-de-France,T2,,56.9,1.0,0.0,D,625000.0,10984.0
V13811,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T4,Villa Horizon,112,2.0,1.0,G,1242000.0,11089.0
V12695,Surface Carrez,Libre immediatement,Issy-les-Moulineaux,Corentin Celton,92,Ile-de-France,T5,,114.9,3.0,1.0,D,806000.0,7015.0
V06528,Surface habitable,Libre immediatement,Bobigny,Centre-ville,93,Ile-de-France,T3,Les Jardins Symphonie,61.6,2.0,2.0,,288000.0,4675.0
V03576,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T3,Le Parc Cristal,75.3,2.0,2.0,C,585000.0,7769.0
V03071,Surface utile,Libre immediatement,Aubervilliers,Villette-Quatre-Chemins,93,Ile-de-France,T3,Le Clos Saint-Martin,73.6,2.0,1.0,B,252000.0,3424.0
V06372,Surface Carrez,juin-2026,Meaux,Colbert,77,Ile-de-France,T3,Les Allees Latitude,68.1,1.0,0.0,A,215000.0,3157.0
V14636,Surface habitable,fevr-2028,Ivry-sur-Seine,Monmousseau,94,Ile-de-France,Maison 6 pieces,Cour Beausejour,196.7,2.0,2.0,A,964000.0,4901.0
V04549,Surface Carrez,mai-2028,Boulogne-Billancourt,Rives de Seine,92,Ile-de-France,T3,Le Domaine des Chenes,77.1,1.0,0.0,A,727000.0,9429.0
V07534,Surface Carrez,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T5,Le Parc Concorde,132.6,3.0,2.0,D,1350000.0,10181.0
V06641,Surface habitable,Libre immediatement,Evry-Courcouronnes,Les Pyramides,91,Ile-de-France,T2,Esprit Latitude,59.9,1.0,0.0,E,135000.0,2254.0
V09820,Surface Carrez,mai-2029,Paris,Le Marais,75,Ile-de-France,T2,Residence Opale,53.6,1.0,0.0,B,836000.0,15597.0
V08876,Surface Carrez,Libre immediatement,Trappes,Sand-Pergaud-Verlaine,78,Ile-de-France,T4,Le Parc Verte,82 - 99,3.0,0.0,C,217000.0,
V01139,Surface utile,Libre immediatement,Levallois-Perret,Eiffel,92,Ile-de-France,T2,Esprit Bellevue,43.2,1.0,0.0,D,380000.0,8796.0
V10139,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T2,Le Parc des Chenes,56.4,1.0,,D,618000.0,10957.0
V13585,Surface utile,Libre immediatement,Levallois-Perret,Front de Seine,92,Ile-de-France,Maison 4 pieces,Residence Montaigne,83.6,2.0,0.0,D,740000.0,8852.0
V10175,Surface au sol,juin-2027,Aubervilliers,Villette-Quatre-Chemins,93,Ile-de-France,Maison 4 pieces,Carre des Lilas,80.5,3.0,0.0,A,333000.0,4137.0
V08494,Surface habitable,Libre immediatement,Meaux,Beauval,77,Ile-de-France,T2,Les Terrasses des Chenes,47,1.0,0.0,E,80000.0,1702.0
V00363,Surface Carrez,Libre immediatement,Bobigny,Centre-ville,93,Ile-de-France,T5,,120.2,3.0,0.0,C,472000.0,3927.0
V10446,Surface Carrez,fevr-2027,Paris,Montmartre,75,Ile-de-France,T1,Le Hameau du Parc,19.4,1.0,1.0,B,220000.0,11340.0
V05012,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Billancourt,92,Ile-de-France,T2,,47,1.0,1.0,C,391000.0,8319.0
V02856,Surface Carrez,juin-2028,Nanterre,Centre,92,Ile-de-France,T5,Cour Saint-Martin,113.9,3.0,1.0,B,794000.0,6971.0
V12649,Surface habitable,Libre immediatement,Cergy,Cergy-Saint-Christophe,95,Ile-de-France,Maison 6 pieces,Le Domaine Bellevue,179.5,4.0,1.0,G,312000.0,1738.0
V08973,Surface habitable,mai-2029,Neuilly-sur-Seine,Village,92,Ile-de-France,T3,Carre Horizon,456 pi2,2.0,2.0,A,466000.0,
V04069,Surface Carrez,Libre immediatement,Paris,Bercy,75,Ile-de-France,T4,Les Terrasses Opale,66.6,3.0,,B,724000.0,10871.0
V06319,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T4,,95,1.0,1.0,B,614000.0,6463.0
V03617,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Centre-Ville,92,Ile-de-France,T5,Le Domaine des Chenes,107.3,1.0,1.0,D,899000.0,8378.0
V01380,Surface Carrez,Libre immediatement,Montreuil,Mairie,93,Ile-de-France,T3,Le Hameau Belvedere,63.8,2.0,1.0,C,285000.0,4467.0
V13190,Surface Carrez,aout-2027,Creteil,Mont-Mesly,94,Ile-de-France,T2,Les Allees Symphonie,45.8,1.0,,B,234000.0,5109.0
V04101,Surface habitable,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T4,Carre Horizon,105.3,2.0,1.0,D,849000.0,8063.0
V10900,Surface Carrez,Libre immediatement,Levallois-Perret,Eiffel,92,Ile-de-France,T4,,81.8,3.0,0.0,C,896000.0,10954.0
V06596,Surface habitable,Libre immediatement,Montrouge,Portes de Montrouge,92,Ile-de-France,T3,Carre Verte,77.3,2.0,1.0,F,361000.0,4670.0
V07463,Surface Carrez,Libre immediatement,Melun,Almont,77,Ile-de-France,T4,Villa des Acacias,85.7,3.0,1.0,E,175000.0,2042.0
V09286,Surface au sol,Libre immediatement,Argenteuil,Centre-Ville,95,Ile-de-France,Maison 4 pieces,Le Clos Beausejour,123,3.0,0.0,D,289000.0,2350.0
V14583,Surface Carrez,janv-2026,Ivry-sur-Seine,Centre-Ville,94,Ile-de-France,T3,Les Allees des Lilas,72.1,1.0,1.0,B,409000.0,5673.0
V01800,Surface Carrez,Libre immediatement,Paris,Champ-de-Mars,75,Ile-de-France,T4,,71.1,2.0,2.0,E,791000.0,11125.0
V03857,Surface habitable,Libre immediatement,Boulogne-Billancourt,Billancourt,92,Ile-de-France,T1,Le Domaine Voltaire,30.4,1.0,0.0,G,201000.0,6612.0
V09518,Surface Carrez,Libre immediatement,Bobigny,Pont de Bondy,93,Ile-de-France,T5,,1147 pi2,3.0,0.0,D,329000.0,
V13060,Surface Carrez,Libre immediatement,Paris,Buttes-Chaumont,75,Ile-de-France,T2,,35.2,1.0,2.0,A,281000.0,7983.0
V06889,Surface utile,Libre immediatement,Montreuil,Bel-Air,93,Ile-de-France,T1,Les Allees Verte,26.7,1.0,1.0,G,87000.0,3258.0
V00808,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Parchamp,92,Ile-de-France,T6,,135.6,2.0,1.0,D,1281000.0,9447.0
V00541,Surface Carrez,Libre immediatement,Paris,Saint-Germain-des-Pres,75,Ile-de-France,T3,Cour des Acacias,51.7,1.0,0.0,E,713000.0,13791.0
V14785,Surface Carrez,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T2,Esprit Bellevue,35.3,1.0,1.0,F,331000.0,9377.0
V03720,Surface Carrez,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T5,,"99,4",3.0,1.0,D,884000.0,8893.0
V10252,Surface habitable,Libre immediatement,Montreuil,Mairie,93,Ile-de-France,T3,Le Hameau Montaigne,54.7,2.0,1.0,E,255000.0,4662.0
V12691,Surface habitable,Libre immediatement,Meaux,Colbert,77,Ile-de-France,T3,,78.8,2.0,1.0,E,167000.0,2119.0
V04500,Surface Carrez,juil-2027,Evry-Courcouronnes,Centre-Ville,91,Ile-de-France,T1,Les Terrasses Latitude,29.9,1.0,1.0,A,111000.0,3712.0
V08244,Surface Carrez,Libre immediatement,Saint-Denis,La Plaine,93,Ile-de-France,T3,,51.6,2.0,1.0,D,156000.0,3023.0
V00670,Surface Carrez,juin-2026,Paris,Montmartre,75,Ile-de-France,T2,Le Hameau Opale,46,1.0,2.0,A,522000.0,11348.0
V00406,Surface Carrez,Libre immediatement,Paris,Porte de Clignancourt,75,Ile-de-France,T3,,86.3,1.0,2.0,C,632000.0,7323.0
V09032,Surface Carrez,Libre immediatement,Vitry-sur-Seine,Centre-Ville,94,Ile-de-France,T3,,83.4,2.0,1.0,E,303000.0,3633.0
V00762,Surface habitable,juin-2026,Montrouge,Centre,92,Ile-de-France,T2,Le Hameau des Lilas,41.3,1.0,1.0,B,335000.0,8111.0
V13544,Surface Carrez,Libre immediatement,Paris,Vaugirard,75,Ile-de-France,T3,Le Domaine Cristal,73,2.0,0.0,G,543000.0,7438.0
V10131,Surface Carrez,oct-2027,Ivry-sur-Seine,Petit-Ivry,94,Ile-de-France,T4,Le Clos Verte,78.9,3.0,2.0,A,397000.0,5032.0
V00588,Surface Carrez,Libre immediatement,Trappes,Sand-Pergaud-Verlaine,78,Ile-de-France,T3,Le Parc des Lilas,81 - 89,1.0,0.0,C,179000.0,
V08711,Surface habitable,Libre immediatement,Paris,Montmartre,75,Ile-de-France,T2,,52,1.0,2.0,D,387000.0,7442.0
V04409,Surface Carrez,fevr-2027,Nanterre,Parc Sud,92,Ile-de-France,T4,Le Clos du Lac,101.8,3.0,0.0,A,621000.0,6100.0
V01595,Surface Carrez,oct-2029,Montreuil,Bel-Air,93,Ile-de-France,T3,Les Allees Belvedere,55.3,2.0,1.0,C,290000.0,5244.0
V03753,Surface Carrez,Libre immediatement,Paris,Belleville,75,Ile-de-France,T4,Le Domaine Montaigne,76.6,3.0,1.0,G,500000.0,6527.0
V04597,Surface Carrez,Libre immediatement,Paris,Batignolles,75,Ile-de-France,T3,,56,2.0,2.0,D,509000.0,9089.0
V14391,Surface habitable,Libre immediatement,Nanterre,Parc Sud,92,Ile-de-France,T3,Residence Opale,65.8,2.0,0.0,C,324000.0,4924.0
V01659,Surface Carrez,oct-2027,Paris,Belleville,75,Ile-de-France,T5,Carre Verte,94.8,3.0,1.0,A,924000.0,9747.0
V13893,Surface utile,nov-2027,Paris,Bercy,75,Ile-de-France,T3,Le Clos Horizon,53.8,2.0,2.0,A,793000.0,14740.0
V01479,Surface Carrez,Libre immediatement,Boulogne-Billancourt,Centre-Ville,92,Ile-de-France,T3,,87,2.0,2.0,B,651000.0,7483.0
V01767,Surface Carrez,Libre immediatement,Trappes,Les Merisiers,78,Ile-de-France,T3,Esprit Montaigne,78.4,2.0,,D,190000.0,2423.0
V06224,Surface habitable,fevr-2029,Paris,Buttes-Chaumont,75,Ile-de-France,T2,Les Allees Horizon,36.3,1.0,0.0,C,302000.0,8320.0
V11196,Surface Carrez,Libre immediatement,Aubervilliers,Centre,93,Ile-de-France,T4,Cour des Lilas,79.5,1.0,3.0,A,305000.0,3836.0
